State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,THIRUVARUR,2013,Whole Year ,Banana,359,14911
Tamil Nadu,TIRUNELVELI,2013,Rabi       ,Bajra,41,82
Tamil Nadu,TIRUCHIRAPPALLI,2013,Kharif     ,Sunflower,433,860
Tamil Nadu,COIMBATORE,2013,Rabi       ,Groundnut,714,1601
Tamil Nadu,CUDDALORE,2013,Kharif     ,Castor seed,3,2
Tamil Nadu,NAMAKKAL,2013,Kharif     ,Cotton(lint),1306,5637
Tamil Nadu,DHARMAPURI,2013,Kharif     ,Bajra,405,904
Tamil Nadu,KARUR,2013,Kharif     ,Maize,1458,9531
Tamil Nadu,ARIYALUR,2013,Rabi       ,Horse-gram,1,1
Tamil Nadu,TIRUPPUR,2013,Rabi       ,Groundnut,854,3466
Tamil Nadu,TIRUPPUR,2013,Whole Year ,Cashewnut,203,58
Tamil Nadu,NAMAKKAL,2013,Kharif     ,Sunflower,32,58
Tamil Nadu,VIRUDHUNAGAR,2013,Kharif     ,Horse-gram,31,20
Tamil Nadu,NAGAPATTINAM,2013,Kharif     ,Urad,143,120
Tamil Nadu,THANJAVUR,2013,Whole Year ,Turmeric,13,48
Tamil Nadu,KRISHNAGIRI,2013,Whole Year ,Small millets,1405,1180
Tamil Nadu,NAMAKKAL,2013,Whole Year ,Garlic,7,3
Tamil Nadu,TIRUPPUR,2013,Kharif     ,Horse-gram,1592,250
Tamil Nadu,THANJAVUR,2013,Kharif     ,Sunflower,24,43
Tamil Nadu,TIRUCHIRAPPALLI,2013,Rabi       ,Jowar,1054,2714
Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year ,Dry chillies,843,477
Tamil Nadu,TUTICORIN,2013,Whole Year ,Arhar/Tur,132,128
Tamil Nadu,KANNIYAKUMARI,2013,Rabi       ,Urad,1222,1043
Tamil Nadu,THENI,2013,Whole Year ,Dry chillies,270,74
Tamil Nadu,KRISHNAGIRI,2013,Rabi       ,Moong(Green Gram),82,66
Tamil Nadu,THANJAVUR,2013,Rabi       ,Onion,7,59
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Onion,8,93
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Small millets,4267,6258
Tamil Nadu,VILLUPURAM,2013,Whole Year ,Sweet potato,42,887
Tamil Nadu,KANCHIPURAM,2013,Rabi       ,Jowar,24,52
Telangana ,RANGAREDDI,1997,Rabi       ,Wheat,1700,1000
Telangana ,RANGAREDDI,1997,Kharif     ,Sunflower,1500,600
Telangana ,ADILABAD,1997,Rabi       ,Sesamum,3900,400
Telangana ,MAHBUBNAGAR,1997,Rabi       ,Sesamum,1400,100
Telangana ,KARIMNAGAR,1997,Rabi       ,Other  Rabi pulses,500,100
Telangana ,MEDAK,1997,Rabi       ,Horse-gram,1200,300
Telangana ,KARIMNAGAR,1997,Rabi       ,Horse-gram,1300,300
Telangana ,ADILABAD,1997,Rabi       ,Sunflower,1600,600
Telangana ,NIZAMABAD,1997,Rabi       ,Groundnut,8800,11400
Telangana ,MEDAK,1997,Kharif     ,Other Kharif pulses,700,100
Telangana ,HYDERABAD,1997,Rabi       ,Rice,100,100
Telangana ,RANGAREDDI,1997,Rabi       ,Horse-gram,300,100
Telangana ,RANGAREDDI,1998,Kharif     ,Castor seed,10500,1900
Telangana ,MEDAK,1998,Rabi       ,Sesamum,3700,700
Telangana ,KHAMMAM,1998,Rabi       ,Maize,2300,9500
Telangana ,NIZAMABAD,1998,Rabi       ,Maize,5800,18400
Telangana ,HYDERABAD,1998,Rabi       ,Rice,100,200
Telangana ,NIZAMABAD,1998,Rabi       ,Dry chillies,1300,3100
Telangana ,ADILABAD,1998,Rabi       ,Sunflower,700,300
Telangana ,KHAMMAM,1998,Rabi       ,Urad,3300,1800
Telangana ,MEDAK,1998,Rabi       ,Horse-gram,1300,300
Telangana ,NALGONDA,1998,Rabi       ,Urad,2700,900
Telangana ,RANGAREDDI,1998,Kharif     ,Bajra,1400,700
Telangana ,ADILABAD,1998,Rabi       ,Sesamum,3100,900
Telangana ,KHAMMAM,1998,Kharif     ,Bajra,600,300
Telangana ,RANGAREDDI,1998,Kharif     ,Dry chillies,2300,2000
Telangana ,NIZAMABAD,1998,Rabi       ,Bajra,5000,2300
Telangana ,NALGONDA,1999,Rabi       ,Jowar,10027,2597
Telangana ,KARIMNAGAR,1999,Kharif     ,Masoor,6447,2321
Telangana ,MAHBUBNAGAR,1999,Kharif     ,Urad,1507,897
Telangana ,ADILABAD,1999,Rabi       ,Maize,4761,18306
Telangana ,RANGAREDDI,1999,Kharif     ,Sunflower,935,472
Telangana ,MEDAK,1999,Kharif     ,Castor seed,1417,316
Telangana ,KHAMMAM,1999,Kharif     ,Ragi,8,8
Telangana ,WARANGAL,1999,Rabi       ,Sesamum,319,47
Telangana ,ADILABAD,1999,Rabi       ,Bajra,644,377
Telangana ,RANGAREDDI,1999,Kharif     ,Castor seed,11407,2316
Telangana ,KARIMNAGAR,1999,Rabi       ,Urad,116,39
Telangana ,ADILABAD,1999,Rabi       ,Moong(Green Gram),3396,1138
Telangana ,WARANGAL,1999,Rabi       ,Masoor,937,198
Telangana ,MEDAK,2000,Rabi       ,Safflower,4694,2056
Telangana ,MEDAK,2000,Rabi       ,Maize,2223,10210
Telangana ,NIZAMABAD,2000,Kharif     ,Ragi,4,4
Telangana ,KARIMNAGAR,2000,Kharif     ,Other Kharif pulses,1409,464
Telangana ,RANGAREDDI,2000,Rabi       ,Groundnut,4879,7860
Telangana ,KHAMMAM,2000,Rabi       ,Bajra,91,55
Telangana ,NIZAMABAD,2000,Kharif     ,other misc. pulses,361,95
Telangana ,MEDAK,2000,Kharif     ,Castor seed,1116,391
Telangana ,ADILABAD,2000,Kharif     ,Small millets,23,15
Telangana ,NIZAMABAD,2000,Rabi       ,Safflower,2139,937
Telangana ,KARIMNAGAR,2000,Rabi       ,Jowar,1323,1429
Telangana ,WARANGAL,2000,Kharif     ,Castor seed,3268,1883
Telangana ,NIZAMABAD,2000,Rabi       ,Urad,1508,798
Telangana ,RANGAREDDI,2000,Kharif     ,Other Kharif pulses,548,99
Telangana ,MEDAK,2000,Kharif     ,Groundnut,2196,1006
Telangana ,ADILABAD,2000,Rabi       ,Gram,2687,1349
Telangana ,ADILABAD,2000,Kharif     ,Sunflower,933,329
Telangana ,KHAMMAM,2000,Rabi       ,Jowar,11418,6794
Telangana ,WARANGAL,2000,Rabi       ,Gram,456,327
Telangana ,KHAMMAM,2000,Rabi       ,Arhar/Tur,902,491
Telangana ,KHAMMAM,2000,Rabi       ,Sesamum,967,188
Telangana ,MAHBUBNAGAR,2000,Whole Year ,Turmeric,141,709
Telangana ,KHAMMAM,2000,Rabi       ,Ragi,4,7
Telangana ,ADILABAD,2001,Rabi       ,Gram,3277,3621
Telangana ,KARIMNAGAR,2001,Whole Year ,Coriander,47,23
Telangana ,NALGONDA,2001,Rabi       ,Gram,164,181
Telangana ,RANGAREDDI,2001,Kharif     ,Korra,57,13
Telangana ,ADILABAD,2001,Rabi       ,Wheat,3721,3327
Telangana ,ADILABAD,2001,Rabi       ,Safflower,1537,518
Telangana ,MEDAK,2001,Kharif     ,Castor seed,1603,471
Telangana ,KARIMNAGAR,2001,Rabi       ,Safflower,16,5
Telangana ,WARANGAL,2001,Whole Year ,Coriander,504,248
Telangana ,MEDAK,2001,Kharif     ,Small millets,23,5
Telangana ,ADILABAD,2001,Kharif     ,Sunflower,1221,629
Telangana ,KARIMNAGAR,2001,Rabi       ,Jowar,1070,1036
Telangana ,NIZAMABAD,2001,Kharif     ,Cotton(lint),10931,16525
Telangana ,ADILABAD,2001,Rabi       ,Other  Rabi pulses,1761,372
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Dry chillies,8942,7538
Telangana ,ADILABAD,2001,Rabi       ,Onion,495,12933
Telangana ,MAHBUBNAGAR,2001,Kharif     ,Gram,46,51
Telangana ,MEDAK,2001,Rabi       ,Moong(Green Gram),102,31
Telangana ,RANGAREDDI,2001,Rabi       ,Rapeseed &Mustard,5,2
Telangana ,MAHBUBNAGAR,2001,Whole Year ,Coriander,606,298
Telangana ,MAHBUBNAGAR,2001,Rabi       ,Ragi,684,1196
Telangana ,NALGONDA,2001,Whole Year ,Tobacco,19,47
Telangana ,NALGONDA,2001,Kharif     ,Jowar,8262,2809
Telangana ,MEDAK,2001,Whole Year ,Dry ginger,1096,2497
Telangana ,NIZAMABAD,2001,Rabi       ,Wheat,2011,1221
Telangana ,RANGAREDDI,2001,Rabi       ,Bajra,34,16
Telangana ,KHAMMAM,2001,Rabi       ,Onion,4,105
Telangana ,ADILABAD,2001,Rabi       ,Moong(Green Gram),3591,1095
Telangana ,RANGAREDDI,2001,Kharif     ,Horse-gram,1508,335
Telangana ,NIZAMABAD,2001,Rabi       ,Sesamum,1346,260
Telangana ,RANGAREDDI,2002,Kharif     ,Ragi,2728,3606
Telangana ,KHAMMAM,2002,Kharif     ,Gram,18,22
Telangana ,WARANGAL,2002,Whole Year ,Dry ginger,10,16
Telangana ,NIZAMABAD,2002,Rabi       ,Maize,4259,10158
Telangana ,KHAMMAM,2002,Whole Year ,Other Fresh Fruits,200,149
Telangana ,MEDAK,2002,Whole Year ,Tobacco,15,34
Telangana ,WARANGAL,2002,Whole Year ,Other Fresh Fruits,83,46
Telangana ,NIZAMABAD,2002,Whole Year ,Other Fresh Fruits,36,51
Telangana ,KARIMNAGAR,2002,Kharif     ,Urad,10,5
Telangana ,MEDAK,2002,Rabi       ,Sesamum,194,34
Telangana ,WARANGAL,2002,Whole Year ,Beans & Mutter(Vegetable),167,217
Telangana ,KHAMMAM,2002,Rabi       ,Other  Rabi pulses,36,10
Telangana ,ADILABAD,2002,Whole Year ,Sweet potato,5,54
Telangana ,NIZAMABAD,2002,Whole Year ,Beans & Mutter(Vegetable),53,69
Telangana ,NIZAMABAD,2002,Kharif     ,Castor seed,127,50
Telangana ,NIZAMABAD,2002,Whole Year ,Tomato,1065,5468
Telangana ,NIZAMABAD,2002,Kharif     ,Cotton(lint),8746,11113
Telangana ,KHAMMAM,2002,Rabi       ,Dry chillies,5194,18127
Telangana ,KARIMNAGAR,2002,Kharif     ,Dry chillies,9430,12985
Telangana ,MEDAK,2002,Rabi       ,Wheat,2854,7820
Telangana ,KARIMNAGAR,2002,Kharif     ,Onion,91,699
Telangana ,NIZAMABAD,2002,Whole Year ,Brinjal,447,1314
Telangana ,MEDAK,2002,Whole Year ,Beans & Mutter(Vegetable),1026,1337
Telangana ,WARANGAL,2002,Kharif     ,Castor seed,3297,1474
Telangana ,NIZAMABAD,2002,Rabi       ,Safflower,2221,624
Telangana ,ADILABAD,2002,Kharif     ,Sunflower,364,194
Telangana ,MAHBUBNAGAR,2002,Kharif     ,Small millets,1866,828
Telangana ,MAHBUBNAGAR,2002,Whole Year ,Pome Fruit,705,826
Telangana ,ADILABAD,2002,Rabi       ,Horse-gram,1176,149
Telangana ,RANGAREDDI,2003,Kharif     ,Ragi,5632,5412
Telangana ,RANGAREDDI,2003,Rabi       ,Dry chillies,605,1974
Telangana ,MEDAK,2003,Rabi       ,Safflower,6783,1601
Telangana ,WARANGAL,2003,Kharif     ,Bajra,62,38
Telangana ,NALGONDA,2003,Rabi       ,Horse-gram,3890,1268
Telangana ,KARIMNAGAR,2003,Rabi       ,Wheat,147,87
Telangana ,NALGONDA,2003,Kharif     ,Small millets,3,2
Telangana ,NALGONDA,2003,Rabi       ,Maize,568,2501
Telangana ,MEDAK,2003,Kharif     ,Other Kharif pulses,1415,291
Telangana ,KARIMNAGAR,2003,Kharif     ,Sunflower,497,898
Telangana ,NALGONDA,2003,Rabi       ,Arhar/Tur,865,440
Telangana ,KHAMMAM,2003,Whole Year ,Papaya,38,3451
Telangana ,KHAMMAM,2003,Kharif     ,Sunflower,716,778
Telangana ,MEDAK,2003,Whole Year ,Coriander,3011,825
Telangana ,RANGAREDDI,2003,Kharif     ,Horse-gram,407,120
Telangana ,NALGONDA,2003,Kharif     ,Maize,4193,13061
Telangana ,NIZAMABAD,2003,Rabi       ,Horse-gram,318,103
Telangana ,MAHBUBNAGAR,2003,Whole Year ,Turmeric,121,635
Telangana ,RANGAREDDI,2003,Rabi       ,Linseed,53,14
Telangana ,RANGAREDDI,2003,Rabi       ,Ragi,119,209
Telangana ,NIZAMABAD,2003,Whole Year ,Dry ginger,38,121
Telangana ,WARANGAL,2003,Whole Year ,Papaya,70,6357
Telangana ,NIZAMABAD,2003,Whole Year ,Citrus Fruit,21,157
Telangana ,ADILABAD,2003,Kharif     ,Horse-gram,10,5
Telangana ,ADILABAD,2003,Rabi       ,Urad,1979,809
Telangana ,WARANGAL,2003,Kharif     ,Other Kharif pulses,420,69
Telangana ,NIZAMABAD,2003,Whole Year ,Tomato,1716,11319
Telangana ,MAHBUBNAGAR,2004,Rabi       ,Ragi,507,914
Telangana ,KARIMNAGAR,2004,Kharif     ,Jowar,145,127
Telangana ,MAHBUBNAGAR,2004,Whole Year ,Turmeric,57,363
Telangana ,RANGAREDDI,2004,Kharif     ,Sesamum,1507,407
Telangana ,RANGAREDDI,2004,Rabi       ,Groundnut,3663,6418
Telangana ,MEDAK,2004,Kharif     ,Onion,989,9696
Telangana ,ADILABAD,2004,Whole Year ,Tobacco,2,3
Telangana ,ADILABAD,2004,Rabi       ,Maize,5598,12332
Telangana ,ADILABAD,2004,Whole Year ,Coriander,1500,893
Telangana ,NIZAMABAD,2004,Rabi       ,Groundnut,1703,2362
Telangana ,MEDAK,2004,Rabi       ,Horse-gram,696,226
Telangana ,MEDAK,2004,Rabi       ,Sesamum,147,57
Telangana ,NALGONDA,2004,Kharif     ,Soyabean,47,73
Telangana ,RANGAREDDI,2004,Whole Year ,Coriander,343,204
Telangana ,ADILABAD,2004,Rabi       ,Rapeseed &Mustard,55,14
Telangana ,KARIMNAGAR,2004,Rabi       ,Jowar,2411,2343
Telangana ,NIZAMABAD,2004,Rabi       ,Wheat,1262,877
Telangana ,KHAMMAM,2004,Rabi       ,Jowar,6216,4618
Telangana ,NALGONDA,2004,Rabi       ,Sesamum,20,8
Telangana ,ADILABAD,2004,Rabi       ,Horse-gram,1806,585
Telangana ,ADILABAD,2004,Whole Year ,Sweet potato,6,42
Telangana ,ADILABAD,2004,Whole Year ,Cashewnut,24,8
Telangana ,KARIMNAGAR,2005,Whole Year ,Tobacco,601,1184
Telangana ,WARANGAL,2005,Kharif     ,Bajra,73,46
Telangana ,KARIMNAGAR,2005,Whole Year ,Coriander,52,22
Telangana ,NIZAMABAD,2005,Kharif     ,Other Kharif pulses,160,27
Telangana ,MEDAK,2005,Kharif     ,Other Kharif pulses,1293,443
Telangana ,ADILABAD,2005,Kharif     ,Other Kharif pulses,1715,198
Telangana ,NALGONDA,2005,Kharif     ,Sesamum,10463,2794
Telangana ,NALGONDA,2005,Rabi       ,Maize,369,1749
Telangana ,MEDAK,2005,Rabi       ,Dry chillies,1583,4757
Telangana ,ADILABAD,2005,Kharif     ,Castor seed,774,296
Telangana ,MEDAK,2005,Whole Year ,Banana,4,84
Telangana ,MEDAK,2005,Rabi       ,Maize,1940,5907
Telangana ,RANGAREDDI,2005,Whole Year ,Coriander,341,143
Telangana ,WARANGAL,2005,Kharif     ,Castor seed,7611,3136
Telangana ,WARANGAL,2005,Rabi       ,Safflower,75,35
Telangana ,MAHBUBNAGAR,2005,Kharif     ,Soyabean,3,6
Telangana ,ADILABAD,2005,Whole Year ,Sugarcane,156,13883
Telangana ,NALGONDA,2005,Rabi       ,Other  Rabi pulses,814,198
Telangana ,MEDAK,2005,Kharif     ,Groundnut,429,549
Telangana ,MAHBUBNAGAR,2005,Rabi       ,Maize,1832,8684
Telangana ,MAHBUBNAGAR,2005,Kharif     ,Bajra,8628,6807
Telangana ,KARIMNAGAR,2005,Rabi       ,Jowar,1664,1354
Telangana ,NIZAMABAD,2005,Kharif     ,Groundnut,60,57
Telangana ,ADILABAD,2005,Kharif     ,Sesamum,1951,576
Telangana ,WARANGAL,2005,Kharif     ,Groundnut,10915,11122
Telangana ,WARANGAL,2005,Rabi       ,Onion,306,6088
Telangana ,ADILABAD,2005,Whole Year ,Potato,2,17
